,Unnamed: 0,Unnamed: 1,municipality,commune,pic_1,pic_2_1,pic_2_2,pic_2_3,pic_2_4,pic_2_5,pic_1.1,gpsLatitude,gpsLongitude,address,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,pic_1rgb,pic_2_1rgb,pic_2_2rgb,pic_2_3rgb,pic_2_4rgb,pic_2_5rgb,red_pic_1,green_pic_1,blue_pic_1,red_pic_2_1,green_pic_2_1,blue_pic_2_1,red_pic_2_2,green_pic_2_2,blue_pic_2_2,red_pic_2_3,green_pic_2_3,blue_pic_2_3,red_pic_2_4,green_pic_2_4,blue_pic_2_4,red_pic_2_5,green_pic_2_5,blue_pic_2_5
1178,uuid:fcff9421-01fa-4621-8205-a3012736af1e,Feb 13,Samba,Benfica,1550057211642.jpg,1550057227843.jpg,1550057240274.jpg,1550057250208.jpg,1550057260331.jpg,1550057272153.jpg,1550057211642.jpg,-8.973361,13.163975,Benfica zona verde,25000.0,0.27899998,-1.3680952,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 4986, 21334, 19300, 30261, 32701, 47469, 62425, 27845, 58426,
        2453]), 'g': array([ 8450, 39106, 31150, 24509, 18813, 41582, 76550, 62457,  2447,
        2136]), 'b': array([25290, 52999, 20009, 18749, 24607, 60406, 99095,  2592,  1299,
        2154])}","{'r': array([ 5696, 25750, 29609, 28199, 19359, 43160, 29355, 55492, 41170,
       29410]), 'g': array([ 5741, 35966, 30725, 24055, 17671, 45143, 35580, 60527, 16187,
       35605]), 'b': array([ 8268, 45439, 29130, 20047, 24177, 49468, 66465, 12345,  9717,
       42144])}","{'r': array([     0,    813,   3472,   6725,   5875,  10302,  93517, 184703,
          480,   1313]), 'g': array([     3,   2649,   7291,   6824,  19891, 252259,  13312,   3200,
          360,   1411]), 'b': array([   536,   8445,   8115,  39617, 226685,  20996,    944,    130,
          346,   1386])}","{'r': array([  9271,  34369,  17963,  15002,  16910,  47116,  37760, 108765,
        18671,   1373]), 'g': array([ 5427, 29369, 23188, 36738, 36588, 17804, 60102, 86316,  3854,
        7814]), 'b': array([12412, 27777, 24214, 51753, 26094, 49885, 76972, 28077,  1871,
        8145])}","{'r': array([  8457,  15161,   4467,  15967,  42683,  32087,  61462, 118834,
         8053,     29]), 'g': array([ 8393, 17330, 26366, 26627, 33362, 92583, 91446,  2409,  8670,
          14]), 'b': array([ 10136,  32447,  45801,  53142, 138671,  15626,    674,   2190,
         8513,      0])}","{'r': array([   951,   2285,   4752,  17283,  46883,  33873,  45072, 127558,
        28485,     58]), 'g': array([  1145,   4105,  27107,  25652,  37472,  74255, 105869,   4759,
        26778,     58]), 'b': array([  3434,  27503,  47265,  52601, 133521,  10930,   1146,   5376,
        25398,     26])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1179,uuid:fd08284b-1711-45de-ad41-11d99f347bc0,Feb 12,Viana,Viana Sede,1549963807185.jpg,1549963821205.jpg,1549963830258.jpg,1549963838992.jpg,1549963850162.jpg,1549963864739.jpg,1549963807185.jpg,-8.921032,13.270373,Camama Viana,145000.0,0.22299999,3.2352257,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 2624, 31238, 18444, 24311, 27214, 28761, 11920, 86249, 74725,
        1714]), 'g': array([  2106,  52129,  27651,  26095,  18344,  18037,  37446, 121666,
          629,   3097]), 'b': array([20780, 53778, 25464, 24075, 17065, 80567, 80954,   689,   567,
        3261])}","{'r': array([  105, 11629, 23238, 33512, 57250, 59776, 55988, 40190, 21678,
        3834]), 'g': array([  629, 42099, 45519, 44870, 26741, 40568, 56043, 43578,  2044,
        5109]), 'b': array([ 7611, 62919, 42584, 34407, 32215, 59672, 40597, 19706,  1104,
        6385])}","{'r': array([  5745,  10952,   8322,  11824,  11562,  45265,  96915, 109117,
         7492,      6]), 'g': array([ 5459, 13305, 12376, 21509, 84822, 48496, 46990, 63738, 10502,
           3]), 'b': array([ 11412,  38044, 113595,  33535,  30851,   3362,   5953,  62253,
         8195,      0])}","{'r': array([    93,   5231,  13650,   5093,  10314,  56033, 123341,  82231,
        11214,      0]), 'g': array([  188, 24569, 21747, 12432, 14429, 88947, 99370, 42187,  3321,
          10]), 'b': array([   470,  22064,  15234,  27025,  51689, 139518,  42122,   6450,
         2210,    418])}","{'r': array([  5260,   2885,   4106,   4870,  15836,  62981, 118996,  58654,
        31250,   2362]), 'g': array([ 5178, 12544, 18029, 23861, 20383, 93471, 94274,  4992, 16567,
       17901]), 'b': array([  5088,  15603,  15231,  30363,  70529, 116531,  17496,   1816,
         2183,  32360])}","{'r': array([13564, 58769, 26562, 29298, 17523, 16112, 29962, 54658, 32928,
       27824]), 'g': array([12154, 65805, 28646, 28488, 22007, 24445, 41662, 42818, 12553,
       28622]), 'b': array([41011, 60537, 24737, 24786, 19486, 40927, 35592, 27017,  4086,
       29021])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1180,uuid:fd1bed15-95ac-4d56-be06-d4c2d171815e,Feb 11,Viana,Viana Sede,1549878324448.jpg,1549878385084.jpg,1549878395114.jpg,1549878403513.jpg,1549878414647.jpg,1549878425373.jpg,1549878324448.jpg,-8.917730300000002,13.405395,Rua do Hospital municipal,604428.56,0.38999999,3.9697165,4,Poor,Non_Severely_Poor,"{'r': array([   160,   5412,   5696,   4854,  11873,  40910,  72924, 100108,
        54362,  10901]), 'g': array([   306,   6024,  10786,  28266,  79823, 107580,  55860,   9035,
         3893,   5627]), 'b': array([   444,   8736,  17419,  57141, 112254,  81002,  18652,   4451,
         3049,   4052])}","{'r': array([23939, 42954, 21191, 25712, 29090, 34237, 44984, 60269, 23310,
        1514]), 'g': array([20924, 51058, 23535, 29244, 27016, 33982, 62178, 31670, 24869,
        2724]), 'b': array([46664, 41431, 28610, 25153, 23596, 65832, 24791, 18621, 27466,
        5036])}","{'r': array([ 5713, 17081, 13897, 18479, 32334, 75975, 72860, 64812,  5973,
          76]), 'g': array([ 5393, 17852, 18538, 21552, 35567, 91455, 39066, 61226, 16500,
          51]), 'b': array([ 8480, 24939, 19202, 21248, 83094, 49639, 15181, 62504, 22878,
          35])}","{'r': array([28224, 33250, 22273, 25426, 48387, 56221, 22845, 42556, 25841,
        2177]), 'g': array([21823, 36218, 27335, 23827, 49698, 62017, 15541, 28778, 37118,
        4845]), 'b': array([26444, 44108, 21909, 25944, 71678, 41995,  3331, 16031, 42577,
       13183])}","{'r': array([ 2275, 18283, 21569, 38258, 43769, 93895, 32923, 37210, 16848,
        2170]), 'g': array([ 1399, 24355, 27225, 31931, 43325, 94622, 38052, 20553, 21174,
        4564]), 'b': array([ 5258, 37001, 30521, 22071, 58896, 93632, 13537, 13524, 25600,
        7160])}","{'r': array([  4023,  16346,  14430,  18681,  38517, 126408,  54365,  12412,
        20160,   1858]), 'g': array([  1901,  19318,  17105,  21718,  31787, 140133,  39934,   9310,
        19891,   6103]), 'b': array([  1840,  25480,  21592,  23231,  49327, 113112,  37632,   5342,
        12382,  17262])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1181,uuid:fd24cef4-9bec-426d-a851-d633a50590e4,Feb 25,Cacuaco,Kikolo,1551088490627.jpg,1551088513089.jpg,1551088526741.jpg,1551088539978.jpg,1551088552141.jpg,1551088565191.jpg,1551088490627.jpg,-8.7716446,13.333467,Cacuaco quarta traveca,39000.0,0.33399999,1.9498671000000003,3,Poor,Non_Severely_Poor,"{'r': array([   70,  8484, 23208, 22654, 17570, 25712, 38683, 93410, 67132,
       10277]), 'g': array([  582, 28120, 33482, 43070, 59431, 75130, 19703, 35584,  4203,
        7895]), 'b': array([ 7274, 51333, 40325, 45147, 73238, 24920, 16346, 34964,  5528,
        8125])}","{'r': array([41318, 63078, 37897, 32300, 25055, 16892,  8865,  7005, 23708,
       51082]), 'g': array([78283, 71422, 24033, 27441, 14967,  8222,  7050, 27971, 35887,
       11924]), 'b': array([146800,  44081,  18775,  11075,   8775,  33803,  20517,   6127,
         5281,  11966])}","{'r': array([33450, 41566, 10160, 10598, 15089, 29837, 15311, 40770, 57394,
       53025]), 'g': array([32625, 45743, 14101, 26437, 21727, 15931, 39184, 57452, 15623,
       38377]), 'b': array([70905, 38250, 22727, 21029, 46247, 47802, 16652,  1543,  3639,
       38406])}","{'r': array([  565,  5818, 13259, 36414, 52448, 75129, 33389, 15697, 15557,
       58924]), 'g': array([ 5400, 39176, 40284, 57222, 57669, 20323, 18340, 31257, 32446,
        5083]), 'b': array([13301, 44791, 48129, 56323, 38963, 21909, 25812, 40422, 10681,
        6869])}","{'r': array([   18,  7356,  7665, 11340, 25448, 58844, 81301, 58258, 24731,
       32239]), 'g': array([  919, 12869, 25248, 39254, 58976, 74541, 45303, 20977, 14157,
       14956]), 'b': array([ 1959, 13128, 21078, 41585, 66100, 69793, 40026, 31091, 16212,
        6228])}","{'r': array([ 4494, 24781, 22527, 25402, 16041, 25212, 37177, 64744, 77002,
        9820]), 'g': array([11792, 43040, 22016, 17333, 23591, 41026, 61474, 73539, 11767,
        1622]), 'b': array([47573, 38877, 27160, 50967, 72707, 33961,  6179, 17657, 11695,
         424])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1182,uuid:fd5247a7-b81b-40b9-9f13-60506aa10a37,Feb 9,Cacuaco,Kikolo,1549718380166.jpg,1549718387962.jpg,1549718395283.jpg,1549718403086.jpg,1549718410555.jpg,1549718417700.jpg,1549718380166.jpg,-8.8102732,13.359117,Rua das santas,289714.28,0.22299999,-0.7527566,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 1145, 17038, 26239, 44692, 12986, 21081, 31680, 28912, 46531,
          96]), 'g': array([ 2553, 23425, 36116, 32530, 12925, 11382,  5743, 92196, 13506,
          24]), 'b': array([ 6951, 51898, 23906, 23986, 10812, 18597, 57540,  3037, 33472,
         201])}","{'r': array([ 1862, 18368, 19115, 21614,  7484, 10380, 48976, 93839,  8738,
          24]), 'g': array([  6667,  32368,  17139,  11767,   8780,  28887, 124291,    473,
           26,      2]), 'b': array([38157, 24913, 12501, 55858, 63986,  4168, 30496,   319,     2,
           0])}","{'r': array([  441,  1890,  5732, 40850, 45105,  4164,  6194, 57993, 67840,
         191]), 'g': array([  628,  4821, 26330, 58813,  7153,  4274, 54516, 73575,   283,
           7]), 'b': array([ 3775, 44721, 41272, 15890, 65786, 25317,  2178, 29997,  1464,
           0])}","{'r': array([  326,  3512,  3573, 19989, 81329, 39934,  1411, 31332, 48963,
          31]), 'g': array([  208,  3457, 10936, 48601, 77059,  8575,  7203, 51028, 23265,
          68]), 'b': array([  587, 13317, 31362, 79464, 23562, 55052,  1945,   650, 14176,
       10285])}","{'r': array([  163,  6984, 19311, 50443, 22663, 11966, 12542, 30248, 72411,
        3669]), 'g': array([  708, 19969, 39079, 36973, 13437, 13123, 36933, 53382, 12363,
        4433]), 'b': array([14442, 49946, 38586, 19874, 63411, 21061,  2910,  4079, 12423,
        3668])}","{'r': array([  1069,  19867,  19165,  14919,  10904,  19918,  27339, 100555,
        16379,    285]), 'g': array([ 2777, 35273, 15429, 13543, 18732, 59419, 60004,  8766, 16294,
         163]), 'b': array([29860, 34860, 27620, 88878, 19239,  2497,  2110,  3549, 21028,
         759])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1183,uuid:fd9efe05-a551-4563-b24d-a933e00271b0,Jan 30,Cazenga,Tala Hadi,1548867556287.jpg,1548867566587.jpg,1548867586853.jpg,1548867599342.jpg,1548867620480.jpg,1548867632220.jpg,1548867556287.jpg,-8.830082899999997,13.307787,Rua do Curtume,37000.0,0.50199997,-2.066946,5,Poor,Poor,"{'r': array([  106, 11804, 86345, 39105, 18970, 13293,  4939,   420, 54979,
         439]), 'g': array([  108, 14546, 90251, 32513, 16321, 11994,  8115,  1112,   127,
       55313]), 'b': array([  476, 24306, 94414, 22155, 14349, 11706,  7033,   561, 55016,
         384])}","{'r': array([    0,    19,  4629, 20463, 47912, 86234, 55443,  7814,  7882,
           4]), 'g': array([    0,    25,  4056, 24852, 61927, 87472, 37649,  1719, 12101,
         599]), 'b': array([     7,   1274,  16320,  62993, 103278,  30639,   2784,    765,
        12225,    115])}","{'r': array([    0,     0,   363, 13500, 60799, 49721, 40307, 57143,  6743,
        1824]), 'g': array([    1,    99,  4114, 68962, 54199, 12616, 22528, 63899,  3946,
          36]), 'b': array([   186,  12405, 100620,  34893,   3584,   5008,  43489,  30197,
           18,      0])}","{'r': array([    4,   254,  7792, 24872, 74588, 20702, 43991, 40132, 16735,
        1330]), 'g': array([   12,   498,  9278, 42319, 74139, 12067, 26093, 46420, 19557,
          17]), 'b': array([  193,  3834, 40698, 98336, 11179,  3371, 27216, 42651,  2921,
           1])}","{'r': array([    1,   503, 14956, 41799, 81076, 28913,  7596, 29899, 25614,
          43]), 'g': array([    1,   562, 16606, 62471, 68076, 21206,  5772, 11470, 43929,
         307]), 'b': array([    3,  1883, 39988, 95620, 31267,  5900,  2067, 29722, 23946,
           4])}","{'r': array([    0,    41,   834, 27410, 70305, 89535, 27859,   267, 13632,
         517]), 'g': array([    0,    24,   705, 23287, 62726, 76876, 47926,  4651,   211,
       13994]), 'b': array([    1,    40,  2912, 39063, 69980, 56573, 43635,  4000, 13681,
         515])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1184,uuid:fe322907-18a8-4acd-9b3a-ef40189afba5,Feb 16,Kilamba Kiaxi,Kilamba Kiaxi,1550309229139.jpg,1550309237161.jpg,1550309244888.jpg,1550309252112.jpg,1550309259606.jpg,1550309272767.jpg,1550309229139.jpg,-8.938058900000003,13.23401,Rua Amor e paz,42000.0,0.33399999,-1.9803406000000003,3,Poor,Non_Severely_Poor,"{'r': array([  130,  2754,  7883, 19053, 38057, 78021, 61302, 15857,  5776,
        1567]), 'g': array([  297,  3481,  9000, 22345, 46653, 85996, 43507, 14354,  4543,
         224]), 'b': array([  378,  4082, 12337, 30992, 68986, 78438, 25888,  8756,   431,
         112])}","{'r': array([   73,  1822,  6749, 18408, 38489, 79250, 64852, 14287,  4494,
        1976]), 'g': array([  206,  2592,  7733, 21159, 46544, 92106, 44067, 11715,  4040,
         238]), 'b': array([  284,  3259, 11022, 29572, 72752, 83283, 22390,  7274,   450,
         114])}","{'r': array([  110,  2156,  6342, 15920, 46660, 76492, 60643, 15141,  5549,
        1387]), 'g': array([  250,  2793,  7585, 22287, 52937, 84079, 42673, 13231,  4342,
         223]), 'b': array([  297,  3399, 10294, 33105, 72057, 78463, 24012,  8251,   404,
         118])}","{'r': array([  100,  2195,  6913, 18766, 38373, 78774, 65639, 13404,  4413,
        1823]), 'g': array([  232,  2833,  7924, 21265, 46705, 92389, 44531, 10578,  3529,
         414]), 'b': array([  333,  3687, 11262, 29514, 72009, 84637, 22209,  5994,   547,
         208])}","{'r': array([   68,  1682,  5899, 15989, 31695, 70234, 78052, 20155,  4273,
        2353]), 'g': array([  155,  2106,  6585, 17444, 37722, 88875, 60086, 12620,  4225,
         582]), 'b': array([  270,  2873,  9747, 24832, 59593, 96025, 28778,  7041,  1007,
         234])}","{'r': array([   87,  1959,  6721, 17953, 39265, 79298, 66734, 12491,  4389,
        1503]), 'g': array([  188,  2540,  7757, 20334, 46529, 95217, 44598,  9638,  3187,
         412]), 'b': array([  320,  3486, 11090, 28950, 73090, 86080, 21607,  4958,   610,
         209])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1185,uuid:fe352541-1766-4772-ad2f-be9a6f616928,Jan 31,Kilamba Kiaxi,Kilamba Kiaxi,1548955010902.jpg,1548955069548.jpg,1548955077952.jpg,1548955086154.jpg,1548955094250.jpg,1548955118272.jpg,1548955010902.jpg,-8.852575300000002,13.263728,Rua da farmacia,160000.0,0.44599998,1.5588044,5,Poor,Non_Severely_Poor,"{'r': array([    0,  1235,  7155, 33045, 50441, 37619, 42411, 36972,   826,
       20696]), 'g': array([    0,  1083,  9813, 52726, 38261, 38912, 38688, 27849,  2231,
       20837]), 'b': array([    0,  1412, 16742, 55032, 30351, 41177, 34101, 26344,  4216,
       21025])}","{'r': array([    0,   309,  4273, 34208, 75274, 80311, 35230,   795,     0,
           0]), 'g': array([    0,   133,  4919, 33120, 71932, 77161, 38082,  5053,     0,
           0]), 'b': array([    0,   158,  5919, 37815, 74407, 70428, 35416,  5410,   847,
           0])}","{'r': array([12429, 33342,  8185, 23535, 39471, 54393, 35715,  4810,   966,
       17554]), 'g': array([    1,  2671,  4756, 60801, 45518, 53737, 37131,  7115,   988,
       17682]), 'b': array([    2,  2117,  8977, 60334, 47887, 49975, 35005,  7142,  1187,
       17774])}","{'r': array([19165, 19523, 16941, 28813, 35816, 63180,  4415,  9181, 26323,
        7043]), 'g': array([ 2028, 28116, 24011, 29590, 35415, 63780,  4546,  3329, 29528,
       10057]), 'b': array([ 2222, 27361, 25770, 30825, 38269, 59897,  2938,  2904, 23028,
       17186])}","{'r': array([    0,  2997, 13719, 28238, 36452, 56880, 85312,  1387,  5407,
           8]), 'g': array([    0,  4614, 16224, 28693, 35393, 51815, 86532,  1409,  2854,
        2866]), 'b': array([    0,  2133, 13392, 30486, 40967, 55478, 80767,  1221,   798,
        5158])}","{'r': array([   13,  4536, 10940, 24507, 39071, 66976, 67671, 13083,  1164,
        2439]), 'g': array([    0,  4029, 15386, 31280, 34135, 58221, 67446, 15772,   838,
        3293]), 'b': array([    0,  1049, 14641, 33205, 35570, 59463, 67933, 13986,  1140,
        3413])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1186,uuid:fe6b4e45-34df-458e-be6b-6d05a7f10bbf,Feb 9,Viana,Viana Sede,1549711033133.jpg,1549711053096.jpg,1549711066236.jpg,1549711077140.jpg,1549711088168.jpg,1549711102523.jpg,1549711033133.jpg,-8.9087095,13.383519,Rua do Caop B,38000.0,0.44599998,-2.178391,5,Poor,Non_Severely_Poor,"{'r': array([     7,    276,   3246,  28094, 142007,  56941,  26615,  15943,
         4583,  29488]), 'g': array([    93,   1773,  16178, 128597,  56446,  35018,  23601,  14456,
         2397,  28641]), 'b': array([    88,   1981,  50588, 115552,  44462,  34792,  23224,   6040,
         3358,  27115])}","{'r': array([ 23438,  53272,  23817,  18213,  15234,   7032,  39720, 121624,
         4685,    165]), 'g': array([ 36485,  65346,  13861,  17416,   6935,  20008, 138002,   8916,
          172,     59]), 'b': array([79664, 39160, 15426, 37013, 92174,  7280,  6018, 30301,   158,
           6])}","{'r': array([  8708,  10280,   9051,  34413,  31028,  22248,  38721, 150703,
         1945,    103]), 'g': array([  8889,  20526,  25413,  36076,  10948,  31498, 167833,   5801,
          190,     26]), 'b': array([16098, 48265, 24149, 18232, 91826, 83258,  3171, 20668,  1528,
           5])}","{'r': array([ 6535, 24410, 44193, 23581, 14907, 11947, 22601, 68134, 90421,
         471]), 'g': array([ 10568,  32864,   9598,  30104,  37471,  18085,  33584, 130847,
         3978,    101]), 'b': array([25636, 26475, 28202, 39378, 40023, 91993,  5150, 26567, 23766,
          10])}","{'r': array([  7634,  27480,  20395,  22326,  27892,  20885,  23334, 103818,
        53205,    231]), 'g': array([ 7449, 31223, 18471, 34227, 27238, 20703, 71931, 94410,  1431,
         117]), 'b': array([34638, 32737, 22514, 21635, 38874, 97048, 27540,  5217, 26872,
         125])}","{'r': array([20782, 40850, 26386, 30220, 26990, 20697, 15929, 84200, 41028,
         118]), 'g': array([21399, 54372, 30844, 36407, 19202, 17229, 52750, 67527,  7439,
          31]), 'b': array([53822, 63882, 30578, 23002, 28010, 72181,  5035,  3787, 26226,
         677])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1187,uuid:fe7facb5-5736-4918-be89-0debd87db1eb,Jan 28,Cacuaco,Kikolo,1548673442176.jpg,1548673456839.jpg,1548673484754.jpg,1548673497671.jpg,1548673558282.jpg,1548673580636.jpg,1548673442176.jpg,-8.798045199999997,13.320395,Bairro cardoso,167142.86,0.33399999,3.503016,3,Poor,Non_Severely_Poor,"{'r': array([ 6278,  6633, 31591, 38435, 32811, 46650, 96834,  6230, 33707,
        8031]), 'g': array([ 6914, 31909, 36569, 31904, 30617, 27704, 69248, 31413, 13217,
       27705]), 'b': array([30117, 43619, 39613, 25561, 17973, 32178, 77212, 12693, 26811,
        1423])}","{'r': array([11034, 19511, 14602, 45387, 60737, 50753, 31609, 47501, 18443,
        7623]), 'g': array([10309, 16312, 33132, 66334, 45207, 26122, 37498, 13843, 55371,
        3072]), 'b': array([20127, 39915, 77433, 40464, 21068, 25145, 40888,  2027, 30579,
        9554])}","{'r': array([ 1842,  9153, 37815, 43492, 46917, 76037, 58175, 25253,  6647,
        1869]), 'g': array([ 2719, 18219, 39639, 42156, 45809, 68331, 52688, 28097,  6467,
        3075]), 'b': array([10476, 39761, 42765, 44552, 60872, 61059, 28731, 14147,  4015,
         822])}","{'r': array([ 3189, 40981, 52717, 27664, 41022, 55703, 30906, 24249, 28032,
        2737]), 'g': array([ 6248, 57601, 43924, 31540, 49829, 47489, 22222, 34689, 11380,
        2278]), 'b': array([35531, 65451, 51381, 62184, 35297, 32786, 19414,  4821,   320,
          15])}","{'r': array([  512,  2654, 22631, 32730, 53083, 76432, 69770, 23896, 22839,
        2653]), 'g': array([   25,  2834, 21453, 52102, 64885, 68145, 46100, 20876, 15063,
       15717]), 'b': array([  392, 17729, 53933, 69533, 54430, 45981, 24142, 20589, 19169,
        1302])}","{'r': array([ 6065, 13547, 20921, 53934, 57540, 26171, 60260, 52924, 14962,
         876]), 'g': array([ 1000, 20848, 37521, 70301, 33014, 28121, 52777, 27424, 34131,
        2063]), 'b': array([ 6376, 47686, 79229, 31397, 46115, 36166, 16083, 32584, 11492,
          72])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
